domain,key,en,ko,aliases
tree_sd,3640:1,5% increased Attack Damage,5% 증가 공격 피해,
tree_sd,3640:2,5% Chance to build an additional Combo on Hit,5% 확률에 build an 추가 Combo 시 명중,
tree_sd,36449:1,15% increased Pin Buildup,15% 증가 Pin 누적,
tree_sd,36450:1,12% increased Spell Damage while on Full Energy Shield,12% 증가 주문 피해 동안 시 Full 에너지 보호막,
tree_sd,36474:1,15% reduced effect of Curses on you,15% 감소 효과의 Curses 시 you,
tree_sd,36478:1,10% increased Attack Damage,10% 증가 공격 피해,
tree_sd,36479:1,Gain 5% of Damage as Extra Lightning Damage,획득 5%의 피해 as Extra 번개 피해,
tree_sd,36479:2,30% increased chance to Shock,30% 증가 확률에 감전,
tree_sd,364:1,+3 to all Attributes,+3에 모든 능력치,
tree_sd,36504:1,15% increased Freeze Buildup,15% 증가 동결 누적,
tree_sd,36507:1,Minions have 20% increased maximum Life,소환수 have 20% 증가 최대 생명력,
tree_sd,36507:2,Minions Regenerate 3% of maximum Life per second,소환수 Regenerate 3%의 최대 생명력 per second,
tree_sd,36507:3,Minions have +13% to Chaos Resistance,소환수 have +13%에 카오스 저항,
tree_sd,36522:1,6% increased Area of Effect for Attacks,6% 증가 범위의 효과 동안 공격,
tree_sd,3652:1,5% increased Projectile Speed,5% 증가 투사체 속도,
tree_sd,3652:2,8% increased Physical Damage,8% 증가 물리 피해,
tree_sd,36540:1,+5% to Lightning Resistance,+5%에 번개 저항,
tree_sd,36556:1,8% increased Global Defences while Channelling,8% 증가 Global Defences 동안 집중 유지,
tree_sd,36564:1,Reserves 25% of Life,Reserves 25%의 생명력,
tree_sd,36564:2,+1 to Maximum Mana per 6 Maximum Life,+1에 최대 마나 per 6 최대 생명력,
tree_sd,36576:1,10% increased Attack Damage,10% 증가 공격 피해,
tree_sd,36596:1,30% increased Damage with Hits against Enemies that are on Low Life,30% 증가 피해 보유 명중 against Enemies that are 시 Low 생명력,
tree_sd,36602:1,15% increased Critical Damage Bonus,15% 증가 치명타 피해 보너스,
tree_sd,3660:1,8% chance to Blind Enemies on Hit with Attacks,8% 확률에 Blind Enemies 시 명중 보유 공격,
tree_sd,36623:1,15% reduced Energy Shield Recharge Rate,15% 감소 에너지 보호막 재충전 Rate,
tree_sd,36623:2,40% faster start of Energy Shield Recharge,40% faster start의 에너지 보호막 재충전,
tree_sd,36629:1,+5 to any Attribute,+5에 any 능력치,
tree_sd,36630:1,50% increased effect of Incision,50% 증가 효과의 Incision,
tree_sd,36639:1,20% increased Curse Duration,20% 증가 저주 지속시간,
tree_sd,36659:1,Fully Broken Armour you inflict increases all Damage Taken from Hits instead,Fully Broken 방어도 you inflict increases 모든 피해 Taken에서 명중 instead,
tree_sd,36659:2,You can Break Enemy Armour to below 0,You can 파괴 Enemy 방어도에 below 0,
tree_sd,36676:1,Grants 1 Passive Skill Point,Grants 1 Passive Skill Point,
tree_sd,36677:1,10% increased Damage with Spears,10% 증가 피해 보유 Spears,
tree_sd,36696:1,3% increased maximum Life,3% 증가 최대 생명력,
tree_sd,36709:1,12% increased Stun Threshold,12% 증가 기절 한계값,
tree_sd,36723:1,15% increased Stun Buildup,15% 증가 기절 누적,
tree_sd,36723:2,15% increased Freeze Buildup,15% 증가 동결 누적,
tree_sd,36728:1,+1% to Maximum Cold Resistance per 3 Blue Support Gems Socketed,+1%에 최대 냉기 저항 per 3 Blue 보조 Gems Socketed,
tree_sd,36728:2,+1% to Maximum Fire Resistance per 3 Red Support Gems Socketed,+1%에 최대 화염 저항 per 3 Red 보조 Gems Socketed,
tree_sd,36728:3,+1% to Maximum Lightning Resistance per 3 Green Support Gems Socketed,+1%에 최대 번개 저항 per 3 Green 보조 Gems Socketed,
tree_sd,36737:1,10% increased Area Damage,10% 증가 범위 피해,
tree_sd,36746:1,15% increased Energy Shield Recharge Rate,15% 증가 에너지 보호막 재충전 Rate,
tree_sd,36778:1,15% increased chance to Shock,15% 증가 확률에 감전,
tree_sd,36782:1,15% increased Freeze Buildup,15% 증가 동결 누적,
tree_sd,36788:1,11% increased amount of Life Leeched,11% 증가 amount의 생명력 Leeched,
tree_sd,36788:2,11% increased amount of Mana Leeched,11% 증가 amount의 마나 Leeched,
tree_sd,36808:1,2% increased Attack Damage per 75 Item Armour and Evasion Rating on Equipped Shield,2% 증가 공격 피해 per 75 Item 방어도 및 회피 Rating 시 Equipped 방패,
tree_sd,36808:2,50% increased Defences from Equipped Shield,50% 증가 Defences에서 Equipped 방패,
tree_sd,36814:1,20% increased Curse Duration,20% 증가 저주 지속시간,
tree_sd,3681:1,17% increased Elemental Ailment Threshold,17% 증가 원소 상태 이상 한계값,
tree_sd,36822:1,3% increased Attributes,3% 증가 능력치,
tree_sd,3685:1,+3 to all Attributes,+3에 모든 능력치,
tree_sd,36880:1,15% increased effect of Arcane Surge on you,15% 증가 효과의 Arcane Surge 시 you,
tree_sd,3688:1,40% increased Damage if you've Triggered a Skill Recently,40% 증가 피해 if you've Triggered a Skill Recently,
tree_sd,3688:2,Meta Skills gain 15% increased Energy,Meta Skills 획득 15% 증가 에너지,
tree_sd,36891:1,Non-Unique Time-Lost Jewels have 40% increased radius,Non-Unique Time-Lost Jewels have 40% 증가 radius,
tree_sd,36894:1,5% chance to inflict Bleeding on Hit,5% 확률에 inflict 출혈 시 명중,
tree_sd,36927:1,Mark Skills have 10% increased Use Speed,징표 Skills have 10% 증가 사용 속도,
tree_sd,36931:1,25% increased Attack Damage,25% 증가 공격 피해,
tree_sd,36931:2,5% chance to Daze on Hit,5% 확률에 Daze 시 명중,
tree_sd,36976:1,Culling Strike against Enemies you Mark,Culling Strike against Enemies you 징표,
tree_sd,3698:1,Enemies in Jagged Ground you create take 10% increased Damage,Enemies in Jagged Ground you create take 10% 증가 피해,
tree_sd,36994:1,15% increased maximum Energy Shield,15% 증가 최대 에너지 보호막,
tree_sd,36997:1,20% increased Stun Threshold while Parrying,20% 증가 기절 한계값 동안 Parrying,
tree_sd,3700:1,15% increased Stun Buildup,15% 증가 기절 누적,
tree_sd,3700:2,15% increased Freeze Buildup,15% 증가 동결 누적,
tree_sd,37026:1,Break 10% increased Armour,파괴 10% 증가 방어도,
tree_sd,37026:2,6% increased Physical Damage,6% 증가 물리 피해,
tree_sd,37046:1,15% more Damage against Enemies affected by Blood Boils,15% more 피해 against Enemies affected by 피 Boils,
tree_sd,37046:2,Grants Skill: Blood Boil,Grants Skill: 피 Boil,
tree_sd,3704:1,Enemies have Maximum Concentration equal to 30% of their Maximum Life,Enemies have 최대 Concentration equal에 30%의 their 최대 생명력,
tree_sd,3704:2,Break enemy Concentration on Hit equal to 100% of Damage Dealt,파괴 enemy Concentration 시 명중 equal에 100%의 피해 Dealt,
tree_sd,3704:3,Enemies regain 10% of Concentration every second if they haven't lost Concentration in the past 5 seconds,Enemies regain 10%의 Concentration every second if they haven't lost Concentration in the past 5 seconds,
tree_sd,37078:1,"10% chance for Enemies you Kill to Explode, dealing 100%","10% 확률 동안 Enemies you Kill에 Explode, dealing 100%",
tree_sd,37078:2,of their maximum Life as Physical Damage,of their 최대 생명력 as 물리 피해,
tree_sd,37078:3,Chance is doubled against Undead and Demons,확률 is doubled against Undead 및 Demons,
tree_sd,37092:1,Debuffs you inflict have 7% increased Slow Magnitude,Debuffs you inflict have 7% 증가 Slow Magnitude,
tree_sd,37092:2,7% increased Exposure Effect,7% 증가 Exposure 효과,
tree_sd,37164:1,10% increased Magnitude of Non-Damaging Ailments you inflict,10% 증가 Magnitude의 Non-Damaging 상태 이상 you inflict,
tree_sd,3717:1,12% increased Damage with Crossbows,12% 증가 피해 보유 Crossbows,
tree_sd,37187:1,20% increased Damage against Immobilised Enemies while Shapeshifted,20% 증가 피해 against Immobilised Enemies 동안 Shapeshifted,
tree_sd,37190:1,10% increased amount of Life Leeched,10% 증가 amount의 생명력 Leeched,
tree_sd,37220:1,15% increased Evasion Rating,15% 증가 회피 Rating,
tree_sd,37226:1,16% increased Warcry Speed,16% 증가 Warcry 속도,
tree_sd,3723:1,8% increased Attack Damage,8% 증가 공격 피해,
tree_sd,3723:2,Minions deal 8% increased Damage,소환수 deal 8% 증가 피해,
tree_sd,37242:1,12% increased Stun Threshold,12% 증가 기절 한계값,
tree_sd,37244:1,12% increased Block chance,12% 증가 막기 확률,
tree_sd,37244:2,40% increased Block Recovery,40% 증가 막기 Recovery,
tree_sd,37250:1,10% increased Attack Area Damage,10% 증가 공격 범위 피해,
tree_sd,37258:1,+5 to any Attribute,+5에 any 능력치,
tree_sd,37260:1,16% increased Warcry Speed,16% 증가 Warcry 속도,
tree_sd,37266:1,Companions have 20% increased maximum Life,Companions have 20% 증가 최대 생명력,
tree_sd,37266:2,20% increased Life Recovery Rate while your Companion is in your Presence,20% 증가 생명력 Recovery Rate 동안 your 동료 is in your Presence,
tree_sd,37276:1,+8 to Maximum Rage,+8에 최대 격노,
tree_sd,37279:1,8% increased Mana Regeneration Rate,8% 증가 마나 재생 Rate,
tree_sd,37279:2,8% increased Elemental Damage,8% 증가 원소 피해,
tree_sd,37290:1,+3 to maximum Rage while Shapeshifted,+3에 최대 격노 동안 Shapeshifted,
tree_sd,372:1,+30% of Armour also applies to Fire Damage,+30%의 방어도 also applies에 화염 피해,
tree_sd,372:2,30% reduced Magnitude of Ignite on you,30% 감소 Magnitude의 점화 시 you,
tree_sd,37302:1,Attacks used by Ballistas have 10% increased Attack Speed,공격 used by Ballistas have 10% 증가 공격 속도,
tree_sd,37302:2,50% increased Ballista Immobilisation buildup,50% 증가 Ballista Immobilisation 누적,
tree_sd,37304:1,10% increased Magnitude of Chill you inflict,10% 증가 Magnitude의 냉각 you inflict,
tree_sd,37304:2,10% increased Magnitude of Shock you inflict,10% 증가 Magnitude의 감전 you inflict,
tree_sd,37327:1,10% increased Mana Regeneration Rate,10% 증가 마나 재생 Rate,
tree_sd,37336:1,50% chance when you gain a Frenzy Charge to gain an additional Frenzy Charge,50% 확률 when you 획득 a 격분 충전에 획득 an 추가 격분 충전,
tree_sd,37361:1,10% increased Magnitude of Bleeding you inflict,10% 증가 Magnitude의 출혈 you inflict,
tree_sd,37372:1,3% increased Attack and Cast Speed with Lightning Skills,3% 증가 공격 및 시전 속도 보유 번개 Skills,
tree_sd,37389:1,10% increased Attack Damage,10% 증가 공격 피해,
tree_sd,37397:1,+2 to Level of all Skills with an Intelligence requirement,+2에 Level의 모든 Skills 보유 an 지능 requirement,
tree_sd,37408:1,Life Flasks gain 0.1 charges per Second,생명력 Flasks 획득 0.1 충전 per Second,
tree_sd,37408:2,+10 to Strength,+10에 Strength,
tree_sd,37414:1,10% increased Accuracy Rating,10% 증가 정확도 Rating,
tree_sd,3744:1,+8 to Dexterity,+8에 Dexterity,
tree_sd,37450:1,10% increased chance to inflict Ailments,10% 증가 확률에 inflict 상태 이상,
tree_sd,37484:1,100% more Maximum Rage,100% more 최대 격노,
tree_sd,37484:2,Regenerate 1 Rage per second per 4 Rage spent Recently,Regenerate 1 격노 per second per 4 격노 spent Recently,
tree_sd,37484:3,No Rage effect,No 격노 효과,
tree_sd,37509:1,15% increased Critical Hit Chance if you have Shapeshifted to an Animal form Recently,15% 증가 치명타 확률 if you have Shapeshifted에 an Animal form Recently,
tree_sd,37514:1,8% increased Attack Speed with Quarterstaves,8% 증가 공격 속도 보유 Quarterstaves,
tree_sd,37514:2,Knocks Back Enemies if you get a Critical Hit with a Quarterstaff,Knocks Back Enemies if you get a 치명타 명중 보유 a 육척봉,
tree_sd,37519:1,2% increased Movement Speed,2% 증가 이동 속도,
tree_sd,37523:1,+1 to maximum number of Summoned Totems,+1에 최대 number의 Summoned Totems,
tree_sd,37523:2,Skills used by Totems have 30% more Skill Speed,Skills used by Totems have 30% more Skill 속도,
tree_sd,37523:3,Totems only use Skills when you fire an Attack Projectile,Totems only 사용 Skills when you 화염 an 공격 투사체,
tree_sd,37543:1,15% increased Life Regeneration rate,15% 증가 생명력 재생 rate,
tree_sd,37543:2,15% increased Mana Regeneration Rate,15% 증가 마나 재생 Rate,
tree_sd,37543:3,12% increased Cast Speed while on Full Mana,12% 증가 시전 속도 동안 시 Full 마나,
tree_sd,37548:1,10% increased amount of Mana Leeched,10% 증가 amount의 마나 Leeched,
tree_sd,37568:1,Hits against you have 5% reduced Critical Damage Bonus,명중 against you have 5% 감소 치명타 피해 보너스,
tree_sd,37568:2,+5 to Strength,+5에 Strength,
tree_sd,37593:1,Remnants can be collected from 20% further away,Remnants can be collected에서 20% further away,
tree_sd,37594:1,Minions deal 12% increased Damage,소환수 deal 12% 증가 피해,
tree_sd,375:1,15% increased Damage with Maces,15% 증가 피해 보유 Maces,
tree_sd,37608:1,10% increased Physical Damage,10% 증가 물리 피해,
tree_sd,37612:1,+5 to any Attribute,+5에 any 능력치,
tree_sd,37629:1,+5 to any Attribute,+5에 any 능력치,
tree_sd,3762:1,Every second Slam Skill you use yourself is Ancestrally Boosted,Every second 강타 Skill you 사용 yourself is Ancestrally Boosted,
tree_sd,37644:1,12% increased Attack Physical Damage,12% 증가 공격 물리 피해,
tree_sd,37665:1,Break 10% increased Armour,파괴 10% 증가 방어도,
tree_sd,37665:2,6% increased Attack Area Damage,6% 증가 공격 범위 피해,
tree_sd,37688:1,25% increased Trap Damage,25% 증가 덫 피해,
tree_sd,37691:1,10% increased Attack Damage,10% 증가 공격 피해,
tree_sd,37694:1,20% increased Fire Damage,20% 증가 화염 피해,
tree_sd,37695:1,15% increased Evasion Rating,15% 증가 회피 Rating,
tree_sd,37742:1,50% increased amount of Mana Leeched,50% 증가 amount의 마나 Leeched,
tree_sd,37742:2,25% increased chance to inflict Ailments against Rare or Unique Enemies,25% 증가 확률에 inflict 상태 이상 against Rare or Unique Enemies,
tree_sd,37746:1,30% increased Flammability Magnitude,30% 증가 Flammability Magnitude,
tree_sd,3775:1,15% increased Life Flask Charges gained,15% 증가 생명력 플라스크 충전 획득,
tree_sd,37767:1,4% increased Attack Speed while a Rare or Unique Enemy is in your Presence,4% 증가 공격 속도 동안 a Rare or Unique Enemy is in your Presence,
tree_sd,37778:1,20% reduced Spirit Reservation Efficiency of Skills,20% 감소 정신력 Reservation 효율의 Skills,
tree_sd,37778:2,40% increased Reservation Efficiency of Minion Skills,40% 증가 Reservation 효율의 소환수 Skills,
tree_sd,37780:1,10% Chance to build an additional Combo on Hit,10% 확률에 build an 추가 Combo 시 명중,
tree_sd,37782:1,Grants Skill: Align Fate,Grants Skill: Align Fate,
tree_sd,37806:1,60% chance for Lightning Skills to Chain an additional time,60% 확률 동안 번개 Skills에 연쇄 an 추가 time,
tree_sd,37813:1,20% increased Shock Duration,20% 증가 감전 지속시간,
tree_sd,3781:1,Grants Unravelling,Grants Unravelling,
tree_sd,37869:1,Inherent Rage loss starts 1 second later,Inherent 격노 loss starts 1 second later,
tree_sd,37872:1,Allies in your Presence have +100 to Accuracy Rating,동료 in your Presence have +100에 정확도 Rating,
tree_sd,37872:2,35% increased Attack Damage while you have an Ally in your Presence,35% 증가 공격 피해 동안 you have an 동료 in your Presence,
tree_sd,37876:1,10% increased Spell Damage,10% 증가 주문 피해,
tree_sd,37888:1,4% increased Movement Speed,4% 증가 이동 속도,
tree_sd,37888:2,14% increased Cooldown Recovery Rate,14% 증가 Cooldown Recovery Rate,
tree_sd,378:1,12% increased Critical Hit Chance,12% 증가 치명타 확률,
tree_sd,37905:1,30% increased Flammability Magnitude,30% 증가 Flammability Magnitude,
tree_sd,37946:1,20% increased Projectile Stun Buildup,20% 증가 투사체 기절 누적,
tree_sd,37951:1,Gain Deflection Rating equal to 6% of Evasion Rating,획득 Deflection Rating equal에 6%의 회피 Rating,
tree_sd,37956:1,8% reduced Skill Effect Duration,8% 감소 Skill 효과 지속시간,
tree_sd,37963:1,10% increased Damage with Swords,10% 증가 피해 보유 Swords,
tree_sd,37972:1,15% increased Charm Charges gained,15% 증가 참 충전 획득,
tree_sd,37974:1,15% increased maximum Energy Shield,15% 증가 최대 에너지 보호막,
